0;Jucá: Meirelles será o candidato do MDB, mas não receberá recursos.  #Eleições2018 #MDB  ;Jucá: Meirelles will be MDB candidate, but will not receive resources. # Elections2018 #MDB;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0 
1;                                  Cachaça braba essa, hein ?;Cachaça, what the hell, huh?;Neg,Neu,Pos,Compound;0.535;0.465;0.0;-0.6808
1;                                  Hahahaha concordo, mas uma caipirinha de cachaça é boa vai;Hahahaha I agree, but a caipirinha of cachaça is good vai;Neg,Neu,Pos,Compound;0.0;0.556;0.444;0.6808
1;Acho justo, golpistas de 2016 unidos : Henrique Meirelles braço direito de Temer diz melhor para o PSDB é indicar seu vice. ;"I think fair, 2016 coup leaders united: Henrique Meirelles Temer&#39;s right arm says best for the PSDB is to indicate his deputy.";Neg,Neu,Pos,Compound;0.0;0.659;0.341;0.8519
1;"                                  cachaça artesanal.Símbolo do país,aliás todo país que tem como ""símbolo"" as aguardentes não estão no top!!.Se o Brasil consumisse MAIS CAFÉ e menos cachaça,cerveja,estaríamos bem melhor.";"cachaça artesanal. Symbol of the country, in fact every country that has as a &quot;symbol&quot; the spirits are not in the top !! If Brazil consumed MORE COFFEE and less cachaça, beer, we would be much better.";Neg,Neu,Pos,Compound;0.041;0.87;0.089;0.4389
1;                                    É o algoritmo pesquisas/urnas eletrônicas: Se desfavorece meu candidato, então são fraudadas.;"It&#39;s the electronic poll / polls algorithm: If it distresses my candidate, then they are fraudulent.";Neg,Neu,Pos,Compound;0.309;0.691;0.0;-0.7003
1;                                   Essa das urnas é ótima, vou usar pro meu time se não subir pra série a.  A culpa foi das urnas kkkkk;This one of the polls is great, I will use it for my team if it does not go up to the series a. The blame was from the polls kkkkk;Neg,Neu,Pos,Compound;0.07;0.812;0.119;0.4019
0;                                   Procurei o coletivo de hienas kkkkk;I looked for the kkkkk hyena collective;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;                                   Matilha é perfeito! 👍;Pack is perfect! (I.e.;Neg,Neu,Pos,Compound;0.0;0.429;0.571;0.6114
0;                                   Eu fico me perguntando como é que o Bozzo e a matilha dele foram eleitos com as urnas fraudulentas da Smartmatic comunista?;I wonder how Bozzo and his pack got elected with the fraudulent ballots of the communist Smartmatic?;Neg,Neu,Pos,Compound;0.176;0.824;0.0;-0.4939
1;                                   Fuck the logic;Fuck the logic;Neg,Neu,Pos,Compound;0.636;0.364;0.0;-0.5423
0;"                                  Xeroque Roumes vem contar que FHC é de esquerda, como se isso fosse o 3º Segredo de Fátima. 

Ainda assim, não nego reconhecimento que sub sua batuta, tivemos enormes avanços instrucionais: LRF, Tripé Macroeconômico (não pergunte ao Bolsonaro!), privatizações…";Xeroque Roumes comes to tell that FHC is on the left, as if this were the 3rd Secret of Fatima. Still, I do not deny recognition that under his baton, we had enormous instructional advances: LRF, Macroeconomic Tripod (do not ask the Bolsonaro!), Privatizations ...;Neg,Neu,Pos,Compound;0.0;0.949;0.051;0.3244
1;                                  Eu já acho o Bolsonaro ideologicamente íntegro: Ele sempre se manteve fiel ao oportunismo como ideologia.;I already think the Bolsonaro ideologically intact: He always remained faithful to opportunism as an ideology.;Neg,Neu,Pos,Compound;0.0;0.663;0.337;0.6249
1;                                   Ue e não é bolsominions ? Rsssss;Ue and are not bolsominions? Rsssss;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
0;"                                    Ainda estou pra ver um discurso da família que não seja pra justificar a sua incompetência. 
A família só justifica: não fiz pq ninguém deixa, não ganhei pois voto é eletrônico, não tenho força pois são 11 no STF. Imprensa é fakenews. 
Dali só sai populismo e vitimismo.";I still have to see a speech from the family that is not to justify their incompetence. The family only justifies: I did not do it because nobody leaves, I did not win because I have an electronic vote, I do not have the strength because there are 11 in the Supreme Court. Press is fakenews. From there only populism and victimization.;Neg,Neu,Pos,Compound;0.184;0.762;0.054;-0.8271
1;"                                   Kkkkkk

";Kkkkkk;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;                                Eu não abro mão disso! ;I will not give it up!;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;                                   Uma esperança para a AL. Hugo Chávez. ;A hope for LA. Hugo Chávez.;Neg,Neu,Pos,Compound;0.0;0.58;0.42;0.4404
1;"                                  Já vi torcida dizendo que Bolsonaro não apenas vai levar no 1º turno, como será com 70%. FHC, do ALTO DO PLANO REAL… Nunca chegou a 55%…

Eu meio que perdi o que o Bolsonaro fez mais impactante que o fim da hiperinflação.";"I&#39;ve seen a crowd saying that Bolsonaro is not only going to take the first round, as it will be at 70%. FHC, from the top of the Real Plan ... It never reached 55% ... I kind of lost what the Bolsonaro made more shocking than the end of hyperinflation.";Neg,Neu,Pos,Compound;0.128;0.838;0.034;-0.6227
1;                                    Não também, nem no municipal, o comando das urnas eletrônicas é do TSE, o comando do voto impresso é do eleitor, essa é a diferença básica;Neither also nor in the municipal, the command of the electronic ballot is the TSE, the command of the printed vote is the voter, that is the basic difference;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;                                   Se tivesse tempo e saco, disporia de todo o acervo sobre as urnas,donos,etc desde A ÉPOCA k iniciaram o projeto em MIAMI(processos e proibição de atuarem em solo americano)  e a Venezuela(onde se instalaram) via Chavez adquiriu 30 % da empresa(s)que compunham o conjunto da obra.;If I had the time and the bag, I would have all the collection on the ballot boxes, owners, etc. Since THE EPA began the project in MIAMI (processes and prohibition to act on American soil) and Venezuela (where they settled) via Chavez acquired 30% of the company (s) that made up the whole of the work.;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
0; Até parece velho vagabundo, pilantra, foi exatamente o contrário, quando esteve no governo o país teve problemas, quando saiu o país cresceu.;He even looks like an old bum, heck, it was just the opposite, when he was in government the country had problems, when he left the country grew.;Neg,Neu,Pos,Compound;0.087;0.833;0.08;-0.0516
1;"                                    George Soros só atua no federal.

No estadual as urnas são confiáveis.";George Soros only acts in the federal court. In the state the polls are reliable.;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
0;                                  não se esqueça das bolsas-família,mercado financeiro com FUNDOS sem fundos..;do not forget the family exchanges, financial market with FUNDOS without funds ..;Neg,Neu,Pos,Compound;0.0;0.878;0.122;0.1695
0;"                                  O brasileiro, por ano, consome 83 litros de café; contra apenas 62 litros de cerveja; e cachaça? 6 litros por ano. 

Se você escolhe candidatos como constrói opinião com dados…";"The Brazilian, per year, consumes 83 liters of coffee; against only 62 liters of beer; and cachaça? 6 liters per year. If you choose candidates how to build opinion with data ...";Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;                                   Universo paralelo;Parallel universe;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;                                  Não existe candidato ideológico no Brasil, todos são oportunistas e mentirosos;There is no ideological candidate in Brazil, all are opportunists and liars;Neg,Neu,Pos,Compound;0.352;0.566;0.082;-0.6486
1;                                    ;;Neg,Neu,Pos,Compound;0.0;0.0;0.0;0.0
1;                                    era esse aí mesmo.;that was it.;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;                               Hahahaha o mais seguro......estado que criou o PCC tá de sacanagem;Hahahaha the most secure ...... state that created the PCC is of sucanagem;Neg,Neu,Pos,Compound;0.0;0.701;0.299;0.5709
1;   Com todo respeito e carinho, vou guardar. Obrigada !;With all due respect and affection, I will keep. Thank you !;Neg,Neu,Pos,Compound;0.0;0.43;0.57;0.8516
1;  #ChamaOMeirelles com ele acaba a tortura dos dias difíceis, teremos um Brasil do tamanho dos nossos sonhos! Pode acreditar! Guarde esse nome, ;#ChamaOMeirelles with him finishes the torture of the difficult days, we will have a Brazil the size of our dreams! Can believe! Keep that name,;Neg,Neu,Pos,Compound;0.228;0.684;0.088;-0.6467
1;                                  Mas você tem razão no ponto: Existe uma teoria que o iluminismo aconteceu embalado pelo florescente mercado de exportação de café. Mas pelo jeito não tem base, já que mesmo tomando mais café, somos facilmente ludibriados.;"But you&#39;re right on the point: There is a theory that the Enlightenment happened packed by the booming coffee export market. But by the way it has no basis, since even while having more coffee, we are easily deceived.";Neg,Neu,Pos,Compound;0.12;0.824;0.056;-0.4019
1;                                  Ele é alinhado com Paulo Maluf que também, oportunamente, alinhou-se ao PT, são iguais e é bom saber que o exército de 64 não gostava de Maluf;He is aligned with Paulo Maluf who also, timely, aligned himself to the PT, are equal and it is good to know that the army of 64 did not like Maluf;Neg,Neu,Pos,Compound;0.062;0.853;0.085;0.1999
1;                                  O Irapuan é uma enciclopédia ambulante. Acho que ele é um Robô do Alckmin kkkkkk;"Irapuan is a walking encyclopedia. I think he&#39;s an Alckmin Robot lol";Neg,Neu,Pos,Compound;0.0;0.763;0.237;0.4215
1; Pensem em quem vão votar, esse Sr não respeita os princípios básicos da democracia! Acha que ditadura foi bom, pensem nisso! Querem um bom nome para Presidente do Brasil? #ChamaOMeirelles;Think about who will vote, this Mr. does not respect the basic principles of democracy! You think dictatorship was good, think about it! Do you want a good name for President of Brazil? #ChamaOMeirelles;Neg,Neu,Pos,Compound;0.065;0.739;0.196;0.6286
0;                                   Never forget: Bolsonaro respondeu a isso dizendo que Marina identifica adversários como “ANIMAIS DA AMAZÔNIA”. Hiena. Na Amazônia. Deve ser vizinha de ecossistema do ornitorrinco.;"Never forget: Bolsonaro responded by saying that Marina identifies opponents as &quot;ANIMALS OF THE AMAZON&quot;. Hyena. In the Amazon. Must be close to the platypus ecosystem.";Neg,Neu,Pos,Compound;0.069;0.87;0.062;-0.0516
0;                                  dados falsos obviamente já que dá o consumo per capita onde o CAFÉ está até na bebida infantil enquanto as demais NÃO,a priori.Sugiro vc estudar melhor estes dados..rs,rs,rs;"false data obviously since it gives the per capita consumption where the CAFE is even in the children&#39;s drink while the others do not, a priori.Sugiro vc study these data better..rs, rs, rs";Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;                                    Vixi !!;Vixi !!;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;                                  Eu fui programado a negar que eu seja um robô!;I was programmed to deny that I am a robot!;Neg,Neu,Pos,Compound;0.31;0.69;0.0;-0.4003
1;                                 Ele conta com minha simpatia. Mas estou apoiando até o momento o Amoêdo.;He counts on my sympathy. But I am supporting the Amoedo so far.;Neg,Neu,Pos,Compound;0.0;0.649;0.351;0.6597
0;                                  Você tem probleminha de leitura, né? Se os dados não levam em consideração cafeína de bebidas doces, logo é ainda maior do que você sugeriu embasar a opinião do atraso do brasileiro.;You have a little problem reading, right? If the data does not take into account caffeine from sweet drinks, then it is even greater than you suggested to base the opinion of the Brazilian delay.;Neg,Neu,Pos,Compound;0.117;0.746;0.137;0.2006
0;   É óbvio que na construção de uma equipe, somente os melhores são selecionados, entretanto, isso não foi suficiente para que o Brasil se tornasse ponta de lança.;It is obvious that in building a team, only the best are selected, however, this was not enough for Brazil to become a spearhead.;Neg,Neu,Pos,Compound;0.0;0.833;0.167;0.6369
1;                                 O candidato ideal entre os apresentados é o Henrique Meireles, vem de uma carreira executiva privada internacional, empresas brasileiras só crescem na corrupção, a mancha é ter pertencido aos governos petistas, mas está aí por competência técnica internacional;The ideal candidate among those presented is Henrique Meireles, comes from an international private executive career, Brazilian companies only grow in corruption, the stain is to have belonged to the PT governments, but it is there by international technical competence;Neg,Neu,Pos,Compound;0.0;0.947;0.053;0.296
0;                               Não vou jogar Supertrunfo de gangues, senão lembraria das que assolam o domicílio eleitoral do Bolsonaro, e ele nunca fez NADA de efetivo.;"I&#39;m not going to play Super-gang gangs, or I&#39;d remember those that devastated the Bolsonaro&#39;s domicile, and he never did ANYTHING effective.";Neg,Neu,Pos,Compound;0.311;0.689;0.0;-0.822
1;                                  Íntegro alinhado com Maluf? Fiel sim, íntegro? Difícil;Healthy in line with Maluf? Faithful, yes, righteous? Difficult;Neg,Neu,Pos,Compound;0.155;0.309;0.536;0.7319
1;                                    ;;Neg,Neu,Pos,Compound;0.0;0.0;0.0;0.0
0;"                                  ninguém falou em cafeína..volte ao consumo citado e estude as estatísticas de ""economistas"" furadas. Agora se  deseja verificar a influência da cafeína ou do álcool sobre o cérebro de terceiro mundistas ou não podemos agendar.";"nobody talked about caffeine ... go back to consumption quoted and study the statistics of &quot;economists&quot; bored. Now we want to check the influence of caffeine or alcohol on the brain of third worldists or we can not schedule.";Neg,Neu,Pos,Compound;0.052;0.916;0.032;-0.2023
1;   Que bom, um ótimo domingo;Great, a great Sunday.;Neg,Neu,Pos,Compound;0.0;0.109;0.891;0.8481
0;                               Exatamente, nunca foi. 28 anos como deputado, 2 projetos pífios aprovados. A aberração da eleição proporcional permite premiar gente que não faz nada — vide o Tiririca. Cargo executivo, aí a coisa muda de figura e Bolsonaro nunca se dispôs.;Exactly, it never was. 28 years as deputy, 2 projects approved. The aberration of the proportional election allows rewarding people who do nothing - see Tiririca. An executive position, the thing changes there, and Bolsonaro never got around to it.;Neg,Neu,Pos,Compound;0.0;0.853;0.147;0.7351
0;                                   Por essas e outras posições que o exército brasileiro o mandou compulsoriamente para a reserva, é bom sabermos que tanto Chaves, Fidel Castro e Alfredo Stroesner eram militares, nem sempre militar é símbolo de moralidade;From these and other positions that the Brazilian army sent him compulsorily to reserve, it is good to know that both Chaves, Fidel Castro and Alfredo Stroesner were military, not always military is a symbol of morality;Neg,Neu,Pos,Compound;0.0;0.923;0.077;0.4404
0;                               Ah! esqueci que ele foi governador do RJ;Ah! I forgot that he was governor of RJ;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;"                                  Quem segue a agenda!???

";Who follows the agenda! ???;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;                                      A Agenda : ;The agenda :;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
0;                                      , vc tem de entender que os Burrominions jumentos são petistas que aprenderam a usar computador... aqueles tinham fixação em chupar... esses tem fixação no trauma do Bozonaro 66.666... 😂😂😂😂😂;, you have to understand that the Burrominions asses are petistas who learned to use computer ... those had fixation in sucking ... those have fixation in the trauma of Bozonaro 66.666 ... 😂😂😂😂😂;Neg,Neu,Pos,Compound;0.08;0.92;0.0;-0.4215
0;                                     O que ele quer é isso né. Que fiquemos aqui para responder.   Deixa esse idiota pra lá. Vamos voltar pra conversa dos adultos onde não tem espaço pra quinta série;"What he wants is this, right? Let us stay here to answer. Leave that idiot there. Let&#39;s go back to adult talk where there is no room for fifth grade";Neg,Neu,Pos,Compound;0.199;0.801;0.0;-0.6908
1;"                                     Estranho né? Esse deve ser daqueles cara que você dá 'bom dia' ele fala sobre dar o cu. Ele vai na padaria e pede meia dúzia de dar o cu.

Não me espanto o candidato se referir a homens de forma tão carinhosa";"Weird, huh? This must be one of those guys that you give &#39;good morning&#39; he talks about giving his ass. He goes to the bakery and asks half a dozen. I am not surprised that the candidate refers to men in such a loving way";Neg,Neu,Pos,Compound;0.137;0.738;0.126;0.1114
1;                                     Já acabou? É só isso que tens pra falar no seu vasto vocabulário? Só isso vem na cabeça? Significa hein;Are you done? Is that all you have to say in your vast vocabulary? Is that all in your head? It means huh;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
0;                                     não quer dar meia hora de uma hora inteira entao... sem problemas;do not want to give half an hour a whole hour then ... no problem;Neg,Neu,Pos,Compound;0.358;0.642;0.0;-0.6276
0;                                     nossa... perguntei pra um e todos responderam... então vou por no plural... ja deram meia hora de cu hoje?;"Our ... I asked for one and everyone answered ... so I&#39;m going in the plural ... have you given up half an hour today?";Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
0;  Vai reclamar com     . Se o preço fosse baixo não haveria estoque. O pior pro consumidor é que acabou a garantia o produto para de funcionar .;Will complain with. If the price were low there would be no stock. The worst pro consumer is that it ended up guaranteeing the product to stop working.;Neg,Neu,Pos,Compound;0.363;0.637;0.0;-0.9022
1;                                     Noivo do Magno Malta. Namorando ele está o Paulo Guedes kkkk;"Fiancé of the Great Malta. When he&#39;s dating, he&#39;s Paulo Guedes.";Neg,Neu,Pos,Compound;0.0;0.709;0.291;0.6249
1;                                   Acho que esse é um dos 37,4% de robôs de candidato... ele não almoça... 😂😂😂😂😂😂;I think this is one of the 37.4% candidate robots ... he does not have lunch ... 😂😂😂😂😂😂;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;                                     Pergunta pro teu macho que tá namorando o magno Malta;Question to your male who is dating Malta;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;                                     Veio recomendar seu hobby aqui, Davson? Eu não quero não, obrigado!;Have you come to recommend your hobby here, Davson? I do not want to, thank you!;Neg,Neu,Pos,Compound;0.2;0.662;0.138;0.1179
1;                                   Domingão a tarde, na hora da macarronada da mama e o cara acha que a gente quer saber de Teoria da Conspiração maluca dele;Sunday afternoon, at the time of breastmilk and the guy thinks we want to know his crazy Conspiracy Theory;Neg,Neu,Pos,Compound;0.251;0.693;0.056;-0.6705
0;                                     ja deu meia hora de cu hoje?;Have you given up half an hour today?;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;                                     A projeção na psicologia é infalível... ninguém aqui é preconceituoso. .. pode liberar seu toba que continuaremos falando com vc apesar de sabermos que não é bem aceito entre os minions.;The projection in psychology is infallible ... no one here is prejudiced. .. you can release your tuft that we will continue talking to you although we know that it is not well accepted among the minions.;Neg,Neu,Pos,Compound;0.209;0.791;0.0;-0.7736
1;                                paulista adora um merendeiro, trensaleiro e mafioso ;paulista loves a merendeiro, trensaleiro and mafioso;Neg,Neu,Pos,Compound;0.0;0.575;0.425;0.5719
1;                                chora, merendeiro ;cry the waiter;Neg,Neu,Pos,Compound;0.608;0.392;0.0;-0.4767
0;                                Terrível, não? Mas e quanto ao Bolsonaro coligando com o PT do mensaleiro Valdemar Costa Neto, aliado HISTÓRICO do PT?;"Terrible, is not it? But what about Bolsonaro joining the PT of Valdemar Costa Neto, PT&#39;s allied HISTORY?";Neg,Neu,Pos,Compound;0.169;0.831;0.0;-0.5362
1;"                                Professor Fábio, vote no único puro da direita: General Mourão!

Não vote em político jurássico!";Professor Fabio, vote for the only right-hand man: General Mourão! Do not vote for jurassic politician!;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;                                'Odebrecht fez doações ilegais a tucanos após levar lote do Rodoanel, dizem delatores' ;"&#39;Odebrecht made illegal donations to toucans after taking lot of Rodoanel, say delators&#39;";Neg,Neu,Pos,Compound;0.231;0.769;0.0;-0.5574
0;                                Entendo que na sua mente maniqueísta, se não está com o Bolsonaro, se está com o Alckmin. Se prepare para expandir a mente: Não vou votar em ambos. Pode morrer de postar coisa contra o Alckmin, que vai estar chovendo no molhado.;I understand that in your Manichean mind, if you are not with Bolsonaro, you are with Alckmin. Prepare to expand the mind: I will not vote for both. He may die of posting something against Alckmin, which will be raining in the wet.;Neg,Neu,Pos,Compound;0.086;0.863;0.051;-0.3818
0;"alunos que passam pelo treinamento: 
luciano huck ❌
joaquim barbosa ❌
datena (...) 
dória/alckmin 🔄
partidos de bolsonaro ????
henrique meirelles 🔄
lula ✔";students who go through the training: luciano huck ❌ joaquim barbosa ❌ datena (...) dória / alckmin 🔄 matches de bolsonaro ???? henrique meirelles 🔄 lula;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
0;"Qual a posicao do presidenciaveis sobre a soltura do Lula'rapio p Favreto do PT
   ? 

  
  
 
 
 
Henrique  
 
 ";"What is the president&#39;s position on the release of Lula&#39;rapio p Favreto do PT? Henrique";Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;"O Henrique  nao se pronunciou sobre o golpe contra Lava Jato para soltar Lula. 
14:08 
14/07/2018 ";Henry did not comment on the coup against Lava Jet to release Lula. 14:08 7/14/2018;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;                                   Bolsonaro discursa na Câmara, em 2002, e confessa que votou no Lula. Em 2017, diz ao Gentili que não votou no petista. Há poucos dias atrás, na Jovem Pan, volta a dizer que votou no Lula. Só parou de MENTIR porque o vídeo do discurso apareceu no YouTube.Dá pra confiar nesse cara? ;Bolsonaro addresses the Chamber in 2002, and confesses that he voted for Lula. In 2017, he tells Gentili that he did not vote for the PT. A few days ago, in the Young Pan, again say that he voted for Lula. Just stopped LYING because the video of the speech appeared on YouTube. Can you trust this guy?;Neg,Neu,Pos,Compound;0.095;0.853;0.052;-0.4084
0;"                                   FHC nos ""fodeu"" inclusive com o Plano Real e as privatizações. Que saudade da hiperinflação, meu Deus. Que saudade da Telebras. Que saudade de falar em orelhão! Olha quem ficou contra o Real e as privatizações, junto com Bolsonaro. ";"FHC &quot;fucked&quot; us even with the Real Plan and the privatizations. How I miss hyperinflation, my God. How I miss the Telebras. I miss talking on the pay phone! Look who was against the Real and the privatizations, along with Bolsonaro.";Neg,Neu,Pos,Compound;0.156;0.793;0.05;-0.3382
0;Aproveitem e cobrem            e outros presidenciaveis sobre pronunciamento imediato sobre obediencia as Leis e coerencia/autoridade na sua aplicacao;Enjoy and cover and other presidents about immediate pronouncement on obedience to Laws and coherence / authority in its application;Neg,Neu,Pos,Compound;0.0;0.791;0.209;0.5423
1;  Oportunista;Opportunist;Neg,Neu,Pos,Compound;0.0;0.0;1.0;0.0516
1;         😂😂😂;(I.e.;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;         Fake news hein champs? Marina foi contra o plantonista.;Fake news hein champs? Marina was against the on call.;Neg,Neu,Pos,Compound;0.223;0.576;0.201;-0.0772
1;          se manifestou na Facebook , a assessoria precisa integrar as mídias sociais: ;has expressed itself on Facebook, the advice needs to integrate social media:;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
0;"Visão dos pré-candidatos sobre o absurdo no #TRF4

 contra plantonista
 a favor do plantonista
 😴😴😴
 😴😴🤢🤤
 🤫🤫🤫🤫
 contra o plantonista
 🤷🏽‍♂️
 saiu do grupo";Vision of the pre-candidates on the absurd in the # TRF4 against the caller in favor of the caller 😴😴😴 😴😴🤢🤤 🤫🤫🤫🤫 against the caller 🤷🏽♂️ left the group;Neg,Neu,Pos,Compound;0.0;0.847;0.153;0.5719
1;         Que fase né?;What phase, right?;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;         A  não foi a favor;A was not in favor;Neg,Neu,Pos,Compound;0.429;0.571;0.0;-0.3089
0;         Marina Silva foi contra o plantonista.;Marina Silva was against the caller.;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
0;Sentindo falta da opinião do , ,  e do ;Feeling miss,,, and;Neg,Neu,Pos,Compound;0.0;0.571;0.429;0.128
1;                                    kkk;lol;Neg,Neu,Pos,Compound;0.0;0.0;1.0;0.4215
0;"                                    Hahaha só faltou um ""beep"" no final";"Hahaha just missed a &quot;beep&quot; at the end";Neg,Neu,Pos,Compound;0.204;0.463;0.333;0.34
1;"                                    Nem adianta ""sou Bolsonaro ";"No way &quot;I&#39;m Bolsonaro";Neg,Neu,Pos,Compound;0.423;0.577;0.0;-0.296
0;"         Vc está no mínimo mal informado.
Marina não foi a favor do plantonista!
";You are at least misinformed. Marina was not in favor of the caller!;Neg,Neu,Pos,Compound;0.319;0.681;0.0;-0.631
0;                                    As ordens kkkk ;The orders kkkk;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;                                    Obrigada *😊;Thanks;Neg,Neu,Pos,Compound;0.0;0.0;1.0;0.4404
1;                                    É um assobio pra mulher bonita kkkkk;"It&#39;s a whistle for a beautiful woman.";Neg,Neu,Pos,Compound;0.0;0.506;0.494;0.5994
1;                                    O que é isso ?;What is it ?;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;         Da pra ver a viés da pessoa quando inverte a posição de um candidato e incluiu na listagem um candidato que praticamente só ele conhece...;It is to see the bias of the person when he reverses the position of a candidate and included in the list a candidate that practically only he knows ...;Neg,Neu,Pos,Compound;0.049;0.951;0.0;-0.1027
1;   bolsonaro 2018;bolsonaro 2018;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
0;Se o Henrique Meirelles confirmar candidatura dele a presidente o meu voto é dele e tenho dito ;If Henrique Meirelles confirms his candidacy for president, my vote is his and I have said;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
0;   Que preguiça das suas asneiras. Sabemos que sua candidatura é pra pegar recurso do fundo eleitoral e  manutenção da roubabilidade no Brasil. Vai dormir vovô.;What laziness of your foolishness. We know that your candidacy is to take recourse from the electoral fund and maintenance of robbery in Brazil. Go sleep, Grandpa.;Neg,Neu,Pos,Compound;0.097;0.903;0.0;-0.4215
0;         Equivocado. Marina não se colocou favorável. Impressionante a desonestidade;Wrong. Marina was not in favor. Impressive to dishonesty;Neg,Neu,Pos,Compound;0.573;0.427;0.0;-0.7941
0;"Na boa, se depois de hoje você ainda acreditar em candidatos como , ,  e  para mudar o  Brasil, VOCÊ É MUITO TROUXA, ISENTÃO, FILHODAPUTA, PORRA!

Ou é  ou viramos uma Venezuela!

#Bolsonaro2018
#OpinioesDireitas";In the good, if after today you still believe in candidates like,, and to change Brazil, YOU ARE VERY TROUXA, EXTENT, FILHODAPUTA, FUCK! Either it is or we become a Venezuela! # Bolsonaro2018 #Opinioes Right;Neg,Neu,Pos,Compound;0.124;0.801;0.075;-0.4436
1;         Marina a favor do plantonista?;Marina in favor of the on call?;Neg,Neu,Pos,Compound;0.0;0.69;0.31;0.4019
1;         Mas eles são candidatos à presidência da república ou do STF?;But are they candidates for the presidency of the republic or the FTS?;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
0;                                    Essa é a principal característica dos Burrominions jumentos. 👍;This is the main characteristic of Burrominions donkeys. (I.e.;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;                                Tá na hora de abrir capital.... EU QUERO INVESTIR;"It&#39;s time to open capital .... I WANT TO INVEST";Neg,Neu,Pos,Compound;0.0;0.797;0.203;0.2577
0;       Você acredita mesmo que um governo que teve Henrique Meirelles e Joaquim Levy como Ministros da Fazenda podem ser consideradores comunistas? Ninguém quer socializar a pobreza. Quer distribuir renda. De 2003 a 2014 o país nunca cresceu tanto, economicamente. 6ª economia mundial;Do you really believe that a government that had Henrique Meirelles and Joaquim Levy as Finance Ministers can be considered communists? No one wants to socialize poverty. You want to distribute income. From 2003 to 2014 the country has never grown so much, economically. 6th world economy;Neg,Neu,Pos,Compound;0.11;0.863;0.026;-0.6369
1;"                                  Pegar currículo de alguém ATUANTE em várias frentes, sejam boas ou ruins, e atribuir culpas é muito fácil quando seu candidato não ATUA em nada além das atribuições do cargo eletivo dele.
Não participa de nada, não coordena nada, não preside nada, não tem nada além da Câmara.";"Picking up a CURRICULUM&#39;s resume on many fronts, whether good or bad, and blaming is easy when your candidate DOES nothing but his or his elective assignment. It does not participate in anything, it does not coordinate anything, it does not preside over anything, it has nothing beyond the Chamber.";Neg,Neu,Pos,Compound;0.082;0.845;0.073;-0.1154
0;           foi contra o plantonista . Creio que vc se equivocou. Nem voto nela mas justiça seja feita , logo depois do Doria ela foi a 1a a se manifestar contra esse teatro armado pelo PT;was against the caller. I think you got it wrong. No vote on her but justice is done, soon after the Doria she was the first to protest against this theater armed by PT;Neg,Neu,Pos,Compound;0.155;0.73;0.116;0.1154
1;                                 Queria votar nele mas está muito passivo enquanto os outros já estão muito avançados na campanha... Se ele estagnar vou ter que ir de voto útil mesmo.;I wanted to vote for him but he is very passive while the others are already very advanced in the campaign ... If he stagnates I will have to go to a very useful vote.;Neg,Neu,Pos,Compound;0.0;0.746;0.254;0.8711
1;         Parabéns ao   e ;Congratulations to;Neg,Neu,Pos,Compound;0.0;0.204;0.796;0.5994
