1;Media cala de Ambolo de Xàbia es ahora de arena dorada  vía ;Ambolo half of Xàbia cove is now of golden sand via;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0 
0;"Vitor Vieira à 47 min
Marina Silva, a santinha da floresta,diz q o maior preconceito que enfrenta é por ser evangélica. Mas, quando foi que ela se converteu? Essa mulher era comunista, membro do PCdoB, lá no Acre; saiu do partido e fundou o PRC (Partido Revolucionário Comunista, ";"Vitor Vieira at 47 min Marina Silva, the little saint of the forest, says that the biggest prejudice she faces is because she is evangelical. But when did she become? This woman was a communist, a member of PCdoB, in Acre; left the party and founded the PRC (Communist Revolutionary Party,";Neg,Neu,Pos,Compound;0.06;0.841;0.099;0.2732
0;se tem uma coisa que eu consigo politicamente concordar com meu pai essa coisa é criticar marina silva;if there is one thing that I can politically agree with my father this thing is criticize marina silva;Neg,Neu,Pos,Compound;0.123;0.758;0.118;-0.0258
1;O que também me leva a pensar na política. Vejo , ,  e  conversando com quem ainda corrompe o Brasil pois eles são maioria;Which also leads me to think about politics. I see,, and talking to who still corrupts Brazil because they are majority;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
0;Marina Silva é aquela mulher que aparece falando na televisão só de 4 em 4 anos em época de eleições?;Marina Silva is that woman who appears on television only every 4 years at election time?;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;   qual a visão de vcs? Não tive resposta do ;What is the vision of you? I had no response from;Neg,Neu,Pos,Compound;0.18;0.656;0.164;-0.0516
1;" 😂😂😂😂
 ";(I.e.;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
0;          mentira dessa velha demente, ela é bancada pelos irmaos vianas aqui no acre com grana do pt, ela é petista de coração e atua como office-girl do lula e do pt;"The lie of this old madwoman, she&#39;s standing by the vianna brothers here on the acre with money from the pt, she&#39;s a petista at heart and she acts as an office girl at Lula and pt.";Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;       QQ um de vcs precisa estirpar esta piada chamada Jair.;QQ one of you need to strain this joke called Jair.;Neg,Neu,Pos,Compound;0.328;0.512;0.16;-0.3885
0;Lula ou Dilma? — Marina Silva ;Lula or Dilma? - Marina Silva;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;      Olha a data.;Look at the date.;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
0;"   A Lauriete, esposa do  não quis se candidatar ao senado no lugar do marido. Por isso a decisão dele de se reeleger ao senado... Ou seja, adeus aliança PR-Bolsonaro 

";"Lauriete&#39;s wife did not want to run for the Senate in place of her husband. That is why his decision to re-elect the Senate ... That is, farewell to the PR-Bolsonaro alliance";Neg,Neu,Pos,Compound;0.038;0.962;0.0;-0.0572
0;"      Um ano antes Marina deixava o PT...
Será que o Magno deixou o lulismo, mesmo, ou resiste politicamente onde lhe é próprio?";A year before Marina left the PT ... Has the Magno left Lulismo, even, or resists politically where it belongs to him?;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;Ser reconhecido internacionalmente é essencial!  ;Being recognized internationally is essential!;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
0;"El juez archiva la denuncia por prevaricación contra el alcalde de Benissa
";The judge files the complaint for prevarication against the mayor of Benissa;Neg,Neu,Pos,Compound;0.167;0.833;0.0;-0.296
1;"Las diez peñas de los Bous a la Mar de Dénia vuelven al puerto tras dos años de exilio
";The ten rocks of the Bous to the Sea of ​​Dénia return to the port after two years of exile;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;"Más de 9.000 casas de Xàbia están en zona de riesgo de incendio forestal
";More than 9,000 houses in Xàbia are in a forest fire risk zone;Neg,Neu,Pos,Compound;0.31;0.69;0.0;-0.5423
0;"Da : ""Estou sumida, graças a Deus, das páginas policiais"", ironiza Marina Silva  ";"From: &quot;I&#39;m missing, thank God, from the police pages&quot;, mocks Marina Silva";Neg,Neu,Pos,Compound;0.292;0.449;0.258;-0.1531
1;  Marina Silva, o que faz durante 4 anos? Como vive? O que come? Essas e mais perguntas continuarão sem respostas.;Marina Silva, what do you do for 4 years? How do you live? What do you eat? These and more questions will remain unanswered.;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
0;  Marina Silva nunca vi nem comi eu só ouço falar;"Marina Silva I&#39;ve never seen or eaten I just hear about it";Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
0; Se o Lula fosse solto ai mesmo que iriam ter usar mesmo.. nenhum dos candidatos tem empatia nas redes sociais acho que Marina Silva com essa parada de ambiental a muitos anos que tem mais ..;If Lula was released even though they would have to use even .. none of the candidates has empathy in social networks I think Marina Silva with this environmental parade for many years that has more ..;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;   😜;(I.e.;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
0;"  ele fez um estories falando que ser neutro é não agradar ninguem

disse que a marina silva ia chamar ele pra vice

o segundo ele reclamou de youtubers brancos parabenizando o cucielo pelo vídeo de desculpas

eu disse que ele fez o mesmo e fui bloqueado";he made an estories talking that being neutral is not please nobody said the marina silva was going to call him to vice the second he complained of white youtubers congratulating the cucielo for the video of excuses I said he did the same and I was blocked;Neg,Neu,Pos,Compound;0.136;0.864;0.0;-0.6968
1;Plateia cai na gargalhada com resposta de Padre Paulo para Marina Silva  via ;Plateia falls in laughter with answer from Father Paulo to Marina Silva via;Neg,Neu,Pos,Compound;0.0;0.789;0.211;0.4939
0;"Da : ""Não vale tudo para ganhar uma eleição"", diz Marina Silva ao acusar Dilma  ";"From: &quot;It&#39;s not worth anything to win an election,&quot; Marina Silva says in accusing Dilma";Neg,Neu,Pos,Compound;0.176;0.626;0.198;0.3472
1;"""o nome dela não é apenas sofia é princesinha sofia."" marina, 2018";"&quot;Her name is not just sofia, it&#39;s sofia princess.&quot; marina 2018";Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;  Bem interessante  !! Nunca tinha ouvido uma pregação do Caio Fábio antes!! Me lembrou o Kivitz, só que mais abstrato! haha;Very interesting !! I had never heard a preaching from Caio Fábio before !! It reminded me of Kivitz, only more abstract! haha;Neg,Neu,Pos,Compound;0.0;0.719;0.281;0.8146
0;"Da : ""Minha posição é contra o aborto, mas defendo plebiscito"", diz Marina Silva  ";"Da: &quot;My position is against abortion, but I plead for a plebiscite,&quot; says Marina Silva";Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
0;Medo de procurarem meus tweets antigos e acharem em um deles eu cogitando votar na Marina Silva.;Afraid to look for my old tweets and find in one of them I thinking about voting for Marina Silva.;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;           #ForaComunistas #ForaDefensoresDeCorruptos #ForaEsquerda #Eleições2018 ;#ForaComunistas #ForaCorruptos de Corruptos #ForaLeft # Elecciones2018;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
0;"El juez archiva la denuncia por prevaricación contra el alcalde de Benissa
";The judge files the complaint for prevarication against the mayor of Benissa;Neg,Neu,Pos,Compound;0.167;0.833;0.0;-0.296
0;5 verdades sobre Marina Silva que todo brasileiro precisa saber  via ;5 truths about Marina Silva that every Brazilian needs to know via;Neg,Neu,Pos,Compound;0.0;0.781;0.219;0.4215
1;"#Brazil: Marina Silva, a Presidential candidate, is a familiar face in politics despite her party, Rede Sustentabilidade, having a small footprint. Read more about her opportunities &amp; challenges in her bid to win the presidency #WomenInPolitics  ";"#Brazil: Marina Silva, the Presidential candidate, is a familiar face in politics despite her party, Rede Sustentabilidade, having a small footprint. Read more about her opportunities &amp; challenges in her bid to win the presidency #WomenInPolitics";Neg,Neu,Pos,Compound;0.056;0.746;0.198;0.6913
1; Porque a Folha de São Paulo só está batendo em Alvaro Dias se Marina Silva, Bolsonaro e Geraldo Alckmin tem muito mais seguidores robôs? Na verdade, todos os pré-candidatos tem seguidores com perfis robôs.;Why Folha de São Paulo is only beating Alvaro Dias if Marina Silva, Bolsonaro and Geraldo Alckmin have a lot more robot followers? In fact, all pre-candidates have followers with robot profiles.;Neg,Neu,Pos,Compound;0.091;0.909;0.0;-0.4588
0;São esses animais q Marina Silva quer votando em um plebiscito. ;These are animals that Marina Silva wants to vote in a plebiscite.;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;Plebiscito para o aborto??? Macho vai decidir sobre o corpo da mulher de novo??? Acorda,  !!! ;"Plebiscite for abortion ??? Male will decide on the woman&#39;s body again ??? Wake up, !!!";Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
0;"El chef con estrella Michelin  se suma al certamen #Dolia

El cocinero dirigirá el primer concurso gastronómico internacional de uva de moscatel de Alejandría
";Michelin star chef joins the contest #Dolia The chef will lead the first international gastronomic muscat grape contest in Alexandria;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1; Marina Silva ;Marina Silva;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
0;"Demi Chef De Partie at InterContinental Dubai Marina - 
2018/07/0...";Demi Chef De Partie at InterContinental Dubai Marina - 2018/07/0 ...;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
0;"Outlet Chef Sous Chef at InterContinental Dubai Marina - 
2018/07/0...";Outlet Chef Sous Chef at InterContinental Dubai Marina - 2018/07/0 ...;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
0;"- que sufra se lo merece!
- el nunca va a sufrir, es un perro... los perros no sufren, son perros toda la vida.
Marina, 2018.";- Suffering deserves it! - he will never suffer, he is a dog ... dogs do not suffer, they are dogs all their lives. Marina, 2018.;Neg,Neu,Pos,Compound;0.107;0.687;0.206;0.4389
0;Mano, essa Alexandra lá dos EUA é da mesma espécie da Marina Silva e do Sibá Machado? ;Mano, is that Alexandra from the USA from the same species as Marina Silva and Sibá Machado?;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
0; Boa parte da base eleitoral daquele babaca que tá ganhando as pesquisas é de evangélicos, se toca ;Much of the electoral base of that asshole who is gaining the researches is of evangelicals, if touches;Neg,Neu,Pos,Compound;0.0;0.859;0.141;0.4215
1;   Bem coerente seu apelido.. 👌🏻🐀;Well consistent your nickname .. 👌🏻🐀;Neg,Neu,Pos,Compound;0.0;0.704;0.296;0.2732
0; Verdade, e até agora não conheço ninguém que vai votar na Marina Silva kk.;True, and until now I do not know anyone who is going to vote for Marina Silva kk.;Neg,Neu,Pos,Compound;0.0;0.739;0.261;0.6486
1;      Assim como esperou um longo período para falar sobre a tragédia de Mariana. Espera pra ver a opinião da mídia pra repetir ou se calar.;"Just as he waited a long time to talk about Mariana&#39;s tragedy. Wait to see the media opinion to repeat or shut up.";Neg,Neu,Pos,Compound;0.173;0.827;0.0;-0.6597
0;  bora fazer campanha pra quem merece a vaga, Marina Silva, segunda na intenção de votos sem Lula;to campaign for who deserves the vacancy, Marina Silva, second in the intention of votes without Lula.;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
0;     Se olhar no  vai ver que ela já se posicionou contra a muito tempo. O  tem mandado, e por isso aparece muito mais (se demérito ao importante trabalho que ele está fazendo);If you look in you will see that she has already stood against the long time. He has sent it, and for this reason he appears much more (if he demerits the important work he is doing);Neg,Neu,Pos,Compound;0.0;0.952;0.048;0.2023
0; Ciro Gomes dando aula de técnicas de educação e carisma, Marina Silva dando aula de liderança e competitividade e por aí vai.;Ciro Gomes teaching classes of education and charisma, Marina Silva giving leadership and competitiveness classes and so on.;Neg,Neu,Pos,Compound;0.0;0.876;0.124;0.34
1;"FRASE DO DIA

“O voto não pertence a mim, ao Lula ou ao Bolsonaro, é do cidadão. Vou lutar para convencer a população de que um novo alinhamento político precisa acontecer. Lutar para que os cidadãos compreendam que quem criou o problema não é quem vai resolver”. (Marina Silva) ";"PHRASE OF THE DAY &quot;The vote does not belong to me, to Lula or to Bolsonaro, it belongs to the citizen. I will fight to convince the population that a new political alignment needs to happen. Struggle for citizens to understand that whoever created the problem is not the one who will solve it. &quot; (Marina Silva)";Neg,Neu,Pos,Compound;0.122;0.785;0.093;-0.4215
0;"Brasil não vai mudar com ‘grande pai, grande mãe, ou salvador da pátria’, diz Marina Silva
 ";"Brazil will not change with &#39;great father, great mother, or savior of the motherland&#39;, says Marina Silva";Neg,Neu,Pos,Compound;0.0;0.796;0.204;0.6249
0; A jabiraca das selvas, , vai começar a se fazer de vítima. É mulher, negra, evangélica... Na verdade o problema é que ela é COMUNISTA E CÚMPLICE DA ROUBALHEIRA DO PT. ;The jabiraca of the jungles,, will begin to become a victim. She is a woman, a black woman, an evangelical woman ... Actually the problem is that she is a COMMUNIST AND A CUPPLICE OF THE PT ROUND.;Neg,Neu,Pos,Compound;0.134;0.866;0.0;-0.5859
1;  ;;Neg,Neu,Pos,Compound;0.0;0.0;0.0;0.0
1; Ou seja...falou nada😉Marina Silva é um POÇO de tergivergências😂;"In other words ... she said nothing. &quot;Marina Silva is a tergivergência&quot;";Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
0;"                                                  A ""ambientalista"" Marina Silva não falou nada sobre a liberação dos 14 agrotóxicos não?";"The &quot;environmentalist&quot; Marina Silva has not said anything about the release of 14 agrochemicals?";Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
0;" Marina Silva evangélica? Preconceito? Sério?
Já sei: ""pegadinha do malandro, ieiéé.
Come no prato da esquerda e sonha com Lula.";"Marina Silva evangelical? Preconception? Oh really? I already know: &quot;trickster&#39;s trick, ieiéé. Eat in the dish on the left and dream of Lula.";Neg,Neu,Pos,Compound;0.051;0.842;0.107;0.327
0;"  “ambientalista"" não falou nada sobre a liberação dos 14 agrotóxicos não?";"&quot;Environmentalist&quot; has not said anything about the release of 14 agrochemicals not?";Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;  Ele fez discípulos hahah;He made disciples hahah;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
0;  entrevistando a Marina Silva parecia Namoro na TV, ela tratou o ET como se não fosse sócio de vida toda do PT, parecia que a Marina tinha brotado de uma planta mágica apenas em 2018. Já com Bolsonaro ela vai cobrar de tudo e espalhar cascas de banana, ela tem lado!;interviewing Marina Silva seemed to date on TV, she treated ET as if she were not a life partner of the PT, it seemed that Marina had sprouted from a magic plant in 2018. With Bolsonaro she will charge everything and spread barks of banana, it has side!;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
0; Alguém avisa a  para colocar logo nome nos bois!! Assim fica feio, mandando mensagens subliminares sobre o irresponsável presidiario Luiz Inácio Lula da Silva.;Someone warns you to put your name on the oxen soon !! So he gets ugly, sending subliminal messages about the irresponsible inmate Luiz Inácio Lula da Silva.;Neg,Neu,Pos,Compound;0.253;0.747;0.0;-0.815
1;CANDIDATO FALSO PRECISA DE SEGUIDORES FALSOS. Alvaro Dias (Podemos) lidera lista com impressionantes 64% de bots ou robôs. Em seguida Geraldo Alckmin (PSDB), com 46%, Marina Silva (Rede), com 36% e Jair Bolsonaro (PSL) com 34%: 1/3 d seus seguidores é robô ;FALSE CANDIDATE NEEDS FALSE FOLLOWERS. Alvaro Dias (We can) leads list with impressive 64% of bots or robots. Then Geraldo Alckmin (PSDB), with 46%, Marina Silva (Network), with 36% and Jair Bolsonaro (PSL) with 34%: 1/3 d his followers is a robot;Neg,Neu,Pos,Compound;0.0;0.922;0.078;0.5106
0;" ""Quem criou o problema não é quem vai resolver."" Disse Marina Silva, petista por décadas que só deixou o partido ao ser preterida por Dilma nas eleições de 2010.";"&quot;Who created the problem is not who will solve it.&quot; Said Marina Silva, PT for decades that only left the party to be deprived by Dilma in the 2010 elections.";Neg,Neu,Pos,Compound;0.199;0.674;0.127;-0.4003
0;  Convido você a visitar a pagina  Você irá conhecer um pouco a visão de Marina e ver o quão distante ela do que Lula e o PT se tornaram. São muitas fake news sobre ela, inclusive essa de que só aparece nas eleições é bem disseminada nos sites petistas.;"I invite you to visit the page You will know Marina&#39;s vision a little and see how far she is from what Lula and the PT have become. There are many fake news about her, including the one that only appears in the elections is well disseminated on the PT sites.";Neg,Neu,Pos,Compound;0.058;0.836;0.106;0.1531
0;                                                  Penso que esta mulher é de todos os políticos brasileiros a mais oportunista e vigarista, a turma do PSDB/PMDB não nega sua linhagem, esta quer se passar por boa moça...;I think that this woman is the most opportunistic and crooked of all Brazilian politicians, the PSDB / PMDB class does not deny her lineage, she wants to be a good girl ...;Neg,Neu,Pos,Compound;0.042;0.81;0.148;0.5489
0;  vcs já notaram q os vermes de esquerda sempre tem um vitimismo,sendo mulher esquerdosa então,o preconceito é pq vcs são corruptos e mentirosos,tem nada a ver se é preto,branco,homem,mulher ou a religião q quiser;You already noticed that the worms of the left always have a victimism, being left woman then, the prejudice is because you are corrupt and liars, it has nothing to do if it is black, white, man, woman or religion you want;Neg,Neu,Pos,Compound;0.146;0.826;0.028;-0.7506
0;Jair Bolsonaro concorre com Ciro Gomes e Marina Silva sai na frente 😐 ;Jair Bolsonaro competes with Ciro Gomes and Marina Silva out in front 😐;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;ブログを更新しました：「七夕の日の雨」七夕の日が雨なのもいいよね  はれてるのもいいけど私は七夕の日が雨な方が好き。 な......;ブ ロ ま し た た な な な な な な な な な な な な な な な な な な な な な な な な な な な な な な な な な な な な な な な ...;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;  Marina Silva deve governar com os marcianos. Talvez em Marte, ela encontre esses ETs bonzinhos.;Marina Silva must rule with the Martians. Maybe on Mars, she found those nice ETs.;Neg,Neu,Pos,Compound;0.0;0.833;0.167;0.4215
0;Olodum é tipo Marina Silva, você só lembra que existe de 4 em 4 anos;Olodum is like Marina Silva, you just remember that there is every 4 years;Neg,Neu,Pos,Compound;0.0;0.828;0.172;0.3612
1;Marina Silva declara que sofre preconceito por ser evangélica  ;Marina Silva says she suffers from prejudice because she is evangelical;Neg,Neu,Pos,Compound;0.416;0.584;0.0;-0.7506
0;"Hallan en #Dénia (#Alicante) una inscripción romana #funeraria y los vestigios de una hospedería islámica
 #arqueología #historia #ruinas ";They find in # Denia (#Alicante) a Roman inscription #funeraria and the vestiges of an Islamic lodge # archeology #history # ruins;Neg,Neu,Pos,Compound;0.146;0.854;0.0;-0.4404
0;Vamos  ! Rumo ao Hexa ! ;"Let&#39;s go ! Towards Hexa!";Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
0;"#TáNaRede! 
ATT incautos!
Interpretando: dona  não vai resolver porra alguma. Nem ela, nem um dos bandidos candidatos. ";#TaNaRede! Unwary ATT! Interpreting: Dona will not solve a damn thing. Neither she nor one of the candidate bad guys.;Neg,Neu,Pos,Compound;0.237;0.669;0.094;-0.5296
1;  Evangélica ? Comunismo/Esquerdismo é o oposto/contrário de Cristianismo !;Evangelical? Communism / Leftism is the opposite / opposite of Christianity!;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
0; E que tal separa do Lula e do Comunismo/Marxismo ? ;And what separates Lula and Communism / Marxism?;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1; Quem criou o problema foi o Marxismo/Esquerdismo/Comunismo, do qual você faz parte ;Who created the problem was Marxism / Left / Communism, of which you are part;Neg,Neu,Pos,Compound;0.172;0.701;0.127;-0.1779
0;"Quem foi!? 
Foi a REDE Sustentabilidade e Marina Silva 
🇧🇷💚 #MARINA2018 ";Who was!? It was the NETWORK Sustainability and Marina Silva 🇧🇷💚 # MARINA2018;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
0;historiadores encontram album de marina silva em seu ensaio de 15 anos ;"historians find marina silva&#39;s album in his 15-year essay";Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
0;"SEGUNDO O , OS ELEITORES DE BOLSONARO SÃO ROBÔS!

QUEM LEVARIA SEU VOTO PRA PRESIDENTE?  
    

HOJE TEM BRASIL
#BolaoAquiNoTwitter
#SextaDetremuraSDV
Dia de Brasil
Chico Pinheiro
Crivella
PAU NO CU DA BÉLGICA";"SECOND THE, BOLSONARO&#39;S VOTERS ARE ROBOTS! WHO WOULD TAKE YOUR VOTE FOR PRESIDENT? TODAY HAS BRAZIL #BolaoAquiNoTwitter #SextaDetremuraSDV Brazil Day Chico Pinheiro Crivella PAU NO CU DA BELGIUM";Neg,Neu,Pos,Compound;0.107;0.893;0.0;-0.4981
1;      ENFIA OS 4 NO CU. E  na presidencia !;ENFIA THE 4 IN CU. And in the presidency!;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;"“PT sabota Ciro Gomes”, “Centrão sabota Bolsonaro”
Rapaz… Se a Marina Silva for eleita presidente, eu não vou ficar surpreso não. XD";"&quot;PT sabota Ciro Gomes&quot;, &quot;Centrão sabota Bolsonaro&quot; Boy ... If Marina Silva is elected president, I will not be surprised not. XD";Neg,Neu,Pos,Compound;0.217;0.783;0.0;-0.6463
1;        o mais engraçado é que para essa penca de sitezinhos de esquerda, que são fonte apenas para os esquerdopatas, pois NINGUÉM lê aquelas aberrações com abas vermelhas, é que a direita SEMPRE é opressora. Nunca pode falar o que pensa. Agora, esquerdolas podem;the funniest thing is that for this penca of left-sided sites, which are only source for lefties, since NOBODY reads those aberrations with red flaps, is that the right ALWAYS is oppressive. You can never speak your mind. Now, lefties can;Neg,Neu,Pos,Compound;0.06;0.861;0.079;0.2263
0;Bolsonaro y Marina Silva, dos caras de unos inciertos comicios en Brasil                  ';"Bolsonaro and Marina Silva, two sides of uncertain elections in Brazil &#39;";Neg,Neu,Pos,Compound;0.167;0.833;0.0;-0.296
1;Marina Silva recusou aposentadoria e plano de saúde vitalício de ex-senadora. Combater privilégios não pode ser só no discurso, tem que ser na prática! ;"Marina Silva has refused retirement and a former senator&#39;s health plan. Fighting privileges can not be just in speech, it has to be in practice!";Neg,Neu,Pos,Compound;0.175;0.734;0.091;-0.3382
0;       Se tu é de direita e diz que o Lula é ladrão e a Manuela é uma lunática, tu corre o risco de ser preso. Mas agora se eles falarem que o Bolsonaro é fascista e blabláblaá sem ter NENHUMA PROVA, estão certos e são lutadores da democracia. A ESQUERDA BRASILEIRA É UMA VERGONHA!;If you are on the right and say that Lula is a thief and Manuela is a lunatic, you run the risk of being arrested. But now if they say that the Bolsonaro is fascist and blablablaá without having NO PROOF, they are right and they are fighters of the democracy. THE BRAZILIAN LEFT IS A SHAME!;Neg,Neu,Pos,Compound;0.3;0.665;0.035;-0.9538
1;Marina Silva diz que sofre preconceito por ser evangélica ;Marina Silva says she suffers from prejudice because she is evangelical;Neg,Neu,Pos,Compound;0.416;0.584;0.0;-0.7506
1;#ÚLTIMAHORA: Declarado un #incendio forestal en #Parcent   Vídeo: Bombers Forestals GV/ ;# LAST MINUTE: Declared a #first fire in #Parcent Video: Bombers Forestals GV /;Neg,Neu,Pos,Compound;0.194;0.806;0.0;-0.34
1;Marina Silva diz que sofre preconceito por ser evangélica ;Marina Silva says she suffers from prejudice because she is evangelical;Neg,Neu,Pos,Compound;0.416;0.584;0.0;-0.7506
0; Marina Silva não devia ter pq os atos desta senhora em apoio ,a tantas ,não demonstra que tem fé .;Marina Silva should not have because the actions of this lady in support, to many, does not show that she has faith.;Neg,Neu,Pos,Compound;0.0;0.784;0.216;0.6705
1;Marina Silva diz que sofre preconceito por ser evangélica  ;Marina Silva says she suffers from prejudice because she is evangelical;Neg,Neu,Pos,Compound;0.416;0.584;0.0;-0.7506
1;"Procurei a Marina Silva para me benzer contra melancolia profunda e neuras ainda desconhecidas.

Ela me disse:

-Você é transcendental no sistema transparente das interferências básicas necessárias. Você precisa de sustentabilidade!

Estou me sentindo melhor.";"I sought for Marina Silva to bless me against deep melancholy and still unknown strangers. She told me, &quot;You are transcendental in the transparent system of necessary basic interferences. You need sustainability! I am feeling better.";Neg,Neu,Pos,Compound;0.072;0.743;0.185;0.5562
1;Marina Silva diz que sofre preconceito por ser evangélica  ;Marina Silva says she suffers from prejudice because she is evangelical;Neg,Neu,Pos,Compound;0.416;0.584;0.0;-0.7506
1;Marina Silva diz que sofre preconceito por ser evangélica  ;Marina Silva says she suffers from prejudice because she is evangelical;Neg,Neu,Pos,Compound;0.416;0.584;0.0;-0.7506
1;Marina Silva diz que sofre preconceito por ser evangélica  ;Marina Silva says she suffers from prejudice because she is evangelical;Neg,Neu,Pos,Compound;0.416;0.584;0.0;-0.7506
1;ACTUALIZACIÓN | El incendio forestal en Parcent #IFParcent obliga a evacuar varias viviendas ;UPDATE | Forest fire in Parcent #IFParcent obliges to evacuate several houses;Neg,Neu,Pos,Compound;0.194;0.806;0.0;-0.34
1;Marina Silva propõe via alternativa do “Estado necessário”  ;"Marina Silva proposes via alternative of the &quot;Necessary State&quot;";Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;Um pequeno núcleo em verde, normalmente associado ao perfil de Marina Silva, vem aumentando ao longo das semanas. Ciro Gomes também construiu um núcleo próprio e passou a se aproximar das redes partilhadas por Manuela, Lula e Boulos 👉  #observa2018 ;"A small green core, usually associated with Marina Silva&#39;s profile, has been increasing over the weeks. Ciro Gomes also built a nucleus of his own and started to approach the networks shared by Manuela, Lula and Boulos 👉 # observ2018";Neg,Neu,Pos,Compound;0.0;0.936;0.064;0.34
1;"#Alicante | Un incendio forestal en Parcent obliga a desalojar una decena de viviendas
";#Alicante | A forest fire in Parcent obliges to evacuate a dozen houses;Neg,Neu,Pos,Compound;0.211;0.789;0.0;-0.34
1; Exatamente   vcs esquerdistas criaram o problema e não são vcs que irão resolver #BolsonaroPresidente;Exactly you leftists have created the problem and it is not you who will solve #BolsonaroPresident;Neg,Neu,Pos,Compound;0.138;0.667;0.195;0.0258
1;Marina Silva diz que sofre preconceito por ser evangélica  ;Marina Silva says she suffers from prejudice because she is evangelical;Neg,Neu,Pos,Compound;0.416;0.584;0.0;-0.7506
1;Marina Silva diz que sofre preconceito por ser evangélica  ;Marina Silva says she suffers from prejudice because she is evangelical;Neg,Neu,Pos,Compound;0.416;0.584;0.0;-0.7506
1;Marina Silva diz que sofre preconceito por ser evangélica  ;Marina Silva says she suffers from prejudice because she is evangelical;Neg,Neu,Pos,Compound;0.416;0.584;0.0;-0.7506
1;"Marina Silva diz em entrevista que o maior preconceito que irá enfrentar nessas eleições é por ser evangélica. Alguém mostre a essa MULHER, NEGRA a taxa de mortes causadas pelo feminicidio, e pelo racismo.
Tenho certeza candidata que o seu maior problema não sera a sua religião.";"Marina Silva says in an interview that the biggest prejudice that will face in these elections is for being evangelical. Someone to show to this WOMAN, BLACK the rate of deaths caused by feminicide, and by racism. I&#39;m sure candidate that your biggest problem will not be your religion.";Neg,Neu,Pos,Compound;0.176;0.784;0.04;-0.8316
0;Lula ou Dilma? — Marina Silva 🤣 ;Lula or Dilma? - Marina Silva 🤣;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;" Tenho interesse em ajudar, mas gostaria de receber o program de governo da candidata.
Sou economista filiado ao CORECON -RN 1261.";"I am interested in helping, but would like to receive the candidate&#39;s government program. I am an economist affiliated with CORECON-RN 1261.";Neg,Neu,Pos,Compound;0.0;0.717;0.283;0.6908
0;O Miranda parece a Marina Silva falando, CADE O ÓDIO?;Miranda looks like Marina Silva talking, CADE THE HATE?;Neg,Neu,Pos,Compound;0.318;0.502;0.179;-0.4466
0;"O Ronaldo falando que a situação do futebol é pior que o da política 
NÓS VAMOS TER QUE ESCOLHER ENTRE BOLSONARO E MARINA SILVA COMO ISSO NÃO É PIOR?";Ronaldo speaking that the situation of football is worse than that of politics WE WILL HAVE TO CHOOSE BOLSONARO AND MARINA SILVA HOW IS THIS NOT WORSE?;Neg,Neu,Pos,Compound;0.217;0.783;0.0;-0.7865
